# MarsWorm | V5 A plant on open Mars | Exp 2 | Can a plant dry out and revive, night after night?
# Sheet: cycles.csv | invented numbers, a dry run and not a result | scenario: daily-drying-wears-it-out | every column is defined in the codebook for this experiment
tray_id,cycle,day,date,dry_mass_g,rewet_minutes,notes
T04,219,219,2027-09-08,11.79,29,
T04,220,220,2027-09-09,12.44,30,
T04,221,221,2027-09-10,12.16,29,
T04,222,222,2027-09-11,11.63,32,
T04,223,223,2027-09-12,11.84,32,
T04,224,224,2027-09-13,11.78,30,
T04,225,225,2027-09-14,11.46,32,
T04,226,226,2027-09-15,11.94,31,
T04,227,227,2027-09-16,11.83,33,
T04,228,228,2027-09-17,11.9,30,
T04,229,229,2027-09-18,11.96,32,
T04,230,230,2027-09-19,11.4,30,
T04,231,231,2027-09-20,11.7,28,
T04,232,232,2027-09-21,11.81,32,
T04,233,233,2027-09-22,11.63,33,
T04,234,234,2027-09-23,11.6,31,
T04,235,235,2027-09-24,11.46,32,
T04,236,236,2027-09-25,12.03,29,
T04,237,237,2027-09-26,12.13,30,
T04,238,238,2027-09-27,11.09,27,
T04,239,239,2027-09-28,11.63,31,
T04,240,240,2027-09-29,11.72,31,
T04,241,241,2027-09-30,12.3,32,
T04,242,242,2027-10-01,11.91,30,
T04,243,243,2027-10-02,11.73,32,
T04,244,244,2027-10-03,11.5,32,
T04,245,245,2027-10-04,11.73,30,
T04,246,246,2027-10-05,11.9,31,
T04,247,247,2027-10-06,11.64,31,
T04,248,248,2027-10-07,11.77,30,
T04,249,249,2027-10-08,11.76,30,
T04,250,250,2027-10-09,11.98,32,
T04,251,251,2027-10-10,11.8,32,
T04,252,252,2027-10-11,11.29,30,
T04,253,253,2027-10-12,11.82,32,
T04,254,254,2027-10-13,11.98,31,
T04,255,255,2027-10-14,11.39,33,
T04,256,256,2027-10-15,11.71,32,
T04,257,257,2027-10-16,11.92,33,
T04,258,258,2027-10-17,11.77,32,
T04,259,259,2027-10-18,11.9,34,
T04,260,260,2027-10-19,11.75,34,
T04,261,261,2027-10-20,12.1,34,
T04,262,262,2027-10-21,11.68,37,
T04,263,263,2027-10-22,11.6,33,
T04,264,264,2027-10-23,11.51,33,
T04,265,265,2027-10-24,11.61,33,
T04,266,266,2027-10-25,11.5,35,
T04,267,267,2027-10-26,12.0,34,
T04,268,268,2027-10-27,11.92,34,
T04,269,269,2027-10-28,12.09,36,
T04,270,270,2027-10-29,11.93,34,
T04,271,271,2027-10-30,11.78,36,
T04,272,272,2027-10-31,11.62,35,
T04,273,273,2027-11-01,11.81,36,
T04,274,274,2027-11-02,11.62,35,
T04,275,275,2027-11-03,11.46,35,
T04,276,276,2027-11-04,11.68,36,
T04,277,277,2027-11-05,12.16,34,
T04,278,278,2027-11-06,11.44,35,
T04,279,279,2027-11-07,11.35,38,
T04,280,280,2027-11-08,11.65,32,
T04,281,281,2027-11-09,12.16,34,
T04,282,282,2027-11-10,11.65,34,
T04,283,283,2027-11-11,11.94,32,
T04,284,284,2027-11-12,11.58,37,
T04,285,285,2027-11-13,11.72,36,
T04,286,286,2027-11-14,12.04,36,
T04,287,287,2027-11-15,12.06,35,
T04,288,288,2027-11-16,11.75,34,
T04,289,289,2027-11-17,11.48,36,
T04,290,290,2027-11-18,11.24,34,
T04,291,291,2027-11-19,11.88,34,
T04,292,292,2027-11-20,11.47,37,
T04,293,293,2027-11-21,11.5,37,
T04,294,294,2027-11-22,10.97,35,
T04,295,295,2027-11-23,12.01,35,
T04,296,296,2027-11-24,11.91,36,
T04,297,297,2027-11-25,11.57,37,
T04,298,298,2027-11-26,11.73,38,
T04,299,299,2027-11-27,11.77,40,
T04,300,300,2027-11-28,11.83,34,
T04,301,301,2027-11-29,11.96,38,
T04,302,302,2027-11-30,11.73,38,
T04,303,303,2027-12-01,12.06,38,
T04,304,304,2027-12-02,11.51,38,
T04,305,305,2027-12-03,11.57,39,
T04,306,306,2027-12-04,11.21,40,
T04,307,307,2027-12-05,11.44,37,
T04,308,308,2027-12-06,11.84,37,
T04,309,309,2027-12-07,11.39,38,
T04,310,310,2027-12-08,11.77,38,
T04,311,311,2027-12-09,11.15,37,
T04,312,312,2027-12-10,11.64,37,
T04,313,313,2027-12-11,11.59,39,
T04,314,314,2027-12-12,12.4,38,
T04,315,315,2027-12-13,11.45,36,
T04,316,316,2027-12-14,11.77,37,
T04,317,317,2027-12-15,11.53,39,
T04,318,318,2027-12-16,11.7,38,
T04,319,319,2027-12-17,11.8,40,
T04,320,320,2027-12-18,11.46,37,
T04,321,321,2027-12-19,11.75,38,
T04,322,322,2027-12-20,11.84,37,
T04,323,323,2027-12-21,11.66,39,
T04,324,324,2027-12-22,11.93,38,
T04,325,325,2027-12-23,11.93,38,
T04,326,326,2027-12-24,11.4,40,
T04,327,327,2027-12-25,11.2,40,
T04,328,328,2027-12-26,11.28,40,
T04,329,329,2027-12-27,11.56,40,
T04,330,330,2027-12-28,11.92,43,
T04,331,331,2027-12-29,11.82,41,
T04,332,332,2027-12-30,11.41,41,
T04,333,333,2027-12-31,12.05,38,
T04,334,334,2028-01-01,11.61,40,
T04,335,335,2028-01-02,11.25,38,
T04,336,336,2028-01-03,11.69,40,
T04,337,337,2028-01-04,11.83,40,
T04,338,338,2028-01-05,11.38,40,
T04,339,339,2028-01-06,11.2,39,
T04,340,340,2028-01-07,11.82,39,
T04,341,341,2028-01-08,11.48,37,
T04,342,342,2028-01-09,11.41,42,
T04,343,343,2028-01-10,11.9,41,
T04,344,344,2028-01-11,11.55,38,
T04,345,345,2028-01-12,11.26,38,
T04,346,346,2028-01-13,11.84,40,
T04,347,347,2028-01-14,11.52,41,
T04,348,348,2028-01-15,11.66,41,
T04,349,349,2028-01-16,11.37,40,
T04,350,350,2028-01-17,11.19,41,
T04,351,351,2028-01-18,11.88,42,
T04,352,352,2028-01-19,11.74,41,
T04,353,353,2028-01-20,11.5,42,
T04,354,354,2028-01-21,11.73,43,
T04,355,355,2028-01-22,11.82,43,
T04,356,356,2028-01-23,11.88,40,
T04,357,357,2028-01-24,11.08,44,
T04,358,358,2028-01-25,11.67,40,
T04,359,359,2028-01-26,11.46,42,
T04,360,360,2028-01-27,11.8,41,
T04,361,361,2028-01-28,11.71,43,
T04,362,362,2028-01-29,11.95,40,
T04,363,363,2028-01-30,11.17,39,
T04,364,364,2028-01-31,11.47,41,
T04,365,365,2028-02-01,11.03,41,
T05,1,1,2027-02-02,12.47,11,
T05,2,2,2027-02-03,12.41,13,
T05,3,3,2027-02-04,12.77,14,
T05,4,4,2027-02-05,12.4,8,
T05,5,5,2027-02-06,12.78,12,
T05,6,6,2027-02-07,12.63,10,
T05,7,7,2027-02-08,12.46,13,
T05,8,8,2027-02-09,12.6,12,
T05,9,9,2027-02-10,12.61,15,
T05,10,10,2027-02-11,12.05,12,
T05,11,11,2027-02-12,12.44,15,
T05,12,12,2027-02-13,12.71,13,
T05,13,13,2027-02-14,12.8,13,
T05,14,14,2027-02-15,12.96,15,
T05,15,15,2027-02-16,12.63,14,
T05,16,16,2027-02-17,12.29,13,
T05,17,17,2027-02-18,12.19,13,
T05,18,18,2027-02-19,12.71,14,
T05,19,19,2027-02-20,12.58,15,
T05,20,20,2027-02-21,12.08,15,
T05,21,21,2027-02-22,12.67,14,
T05,22,22,2027-02-23,12.49,13,
T05,23,23,2027-02-24,12.14,13,
T05,24,24,2027-02-25,12.13,12,
T05,25,25,2027-02-26,12.03,15,
T05,26,26,2027-02-27,12.93,13,
T05,27,27,2027-02-28,12.41,14,
T05,28,28,2027-03-01,12.5,12,
T05,29,29,2027-03-02,12.87,16,
T05,30,30,2027-03-03,12.55,14,
T05,31,31,2027-03-04,12.35,15,
T05,32,32,2027-03-05,12.38,16,
T05,33,33,2027-03-06,12.94,14,
T05,34,34,2027-03-07,12.38,17,
T05,35,35,2027-03-08,12.64,16,
T05,36,36,2027-03-09,12.64,14,
T05,37,37,2027-03-10,12.75,14,
T05,38,38,2027-03-11,12.4,16,
T05,39,39,2027-03-12,12.34,12,
T05,40,40,2027-03-13,12.92,16,
T05,41,41,2027-03-14,12.06,16,
T05,42,42,2027-03-15,12.73,14,
T05,43,43,2027-03-16,12.46,17,
T05,44,44,2027-03-17,12.6,15,
T05,45,45,2027-03-18,12.38,13,
T05,46,46,2027-03-19,12.12,15,
T05,47,47,2027-03-20,12.73,13,
T05,48,48,2027-03-21,12.82,16,
T05,49,49,2027-03-22,12.73,16,
T05,50,50,2027-03-23,13.24,18,
T05,51,51,2027-03-24,12.29,17,
T05,52,52,2027-03-25,12.76,16,
T05,53,53,2027-03-26,12.0,17,
T05,54,54,2027-03-27,12.44,18,
T05,55,55,2027-03-28,12.31,16,
T05,56,56,2027-03-29,12.2,19,
T05,57,57,2027-03-30,12.34,14,
T05,58,58,2027-03-31,12.71,17,
T05,59,59,2027-04-01,12.07,17,
T05,60,60,2027-04-02,12.67,15,
T05,61,61,2027-04-03,12.23,20,
T05,62,62,2027-04-04,12.34,17,
T05,63,63,2027-04-05,11.99,20,
T05,64,64,2027-04-06,12.65,16,
T05,65,65,2027-04-07,12.28,16,
T05,66,66,2027-04-08,12.84,15,
T05,67,67,2027-04-09,12.3,18,
T05,68,68,2027-04-10,12.42,16,
T05,69,69,2027-04-11,12.28,17,
T05,70,70,2027-04-12,12.62,17,
T05,71,71,2027-04-13,12.98,17,
T05,72,72,2027-04-14,12.68,15,
T05,73,73,2027-04-15,11.89,19,
T05,74,74,2027-04-16,12.63,17,
T05,75,75,2027-04-17,12.44,19,
T05,76,76,2027-04-18,12.38,19,
T05,77,77,2027-04-19,12.03,16,
T05,78,78,2027-04-20,12.2,19,
T05,79,79,2027-04-21,11.65,15,
T05,80,80,2027-04-22,12.53,18,
T05,81,81,2027-04-23,12.39,16,
T05,82,82,2027-04-24,12.3,17,
T05,83,83,2027-04-25,12.5,20,
T05,84,84,2027-04-26,11.79,20,
T05,85,85,2027-04-27,12.33,19,
T05,86,86,2027-04-28,12.48,19,
T05,87,87,2027-04-29,12.41,20,
T05,88,88,2027-04-30,12.7,19,
T05,89,89,2027-05-01,11.72,21,
T05,90,90,2027-05-02,12.15,20,
T05,91,91,2027-05-03,12.27,21,
T05,92,92,2027-05-04,12.04,20,
T05,93,93,2027-05-05,12.1,21,
T05,94,94,2027-05-06,12.25,22,
T05,95,95,2027-05-07,12.18,20,
T05,96,96,2027-05-08,12.31,21,
T05,97,97,2027-05-09,11.6,19,
T05,98,98,2027-05-10,12.36,19,
T05,99,99,2027-05-11,12.12,18,
T05,100,100,2027-05-12,12.28,20,
T05,101,101,2027-05-13,12.58,19,
T05,102,102,2027-05-14,12.78,21,
T05,103,103,2027-05-15,12.24,20,
T05,104,104,2027-05-16,12.35,20,
T05,105,105,2027-05-17,11.84,22,
T05,106,106,2027-05-18,12.47,20,
T05,107,107,2027-05-19,12.12,23,
T05,108,108,2027-05-20,12.19,22,
T05,109,109,2027-05-21,12.48,21,
T05,110,110,2027-05-22,12.14,21,
T05,111,111,2027-05-23,12.65,21,
T05,112,112,2027-05-24,12.06,22,
T05,113,113,2027-05-25,12.23,21,
T05,114,114,2027-05-26,12.21,21,
T05,115,115,2027-05-27,12.26,21,
T05,116,116,2027-05-28,12.46,23,
T05,117,117,2027-05-29,12.03,22,
T05,118,118,2027-05-30,11.9,23,
T05,119,119,2027-05-31,12.52,22,
T05,120,120,2027-06-01,12.91,20,
T05,121,121,2027-06-02,12.1,25,
T05,122,122,2027-06-03,11.75,21,
T05,123,123,2027-06-04,12.48,19,
T05,124,124,2027-06-05,12.36,22,
T05,125,125,2027-06-06,12.21,22,
T05,126,126,2027-06-07,12.69,22,
T05,127,127,2027-06-08,12.24,24,
T05,128,128,2027-06-09,11.98,22,
T05,129,129,2027-06-10,12.77,21,
T05,130,130,2027-06-11,12.11,23,
T05,131,131,2027-06-12,12.39,21,
T05,132,132,2027-06-13,12.62,21,
T05,133,133,2027-06-14,12.39,23,
T05,134,134,2027-06-15,12.18,23,
T05,135,135,2027-06-16,12.19,25,
T05,136,136,2027-06-17,12.09,24,
T05,137,137,2027-06-18,12.48,23,
T05,138,138,2027-06-19,12.09,26,
T05,139,139,2027-06-20,11.76,27,
T05,140,140,2027-06-21,12.43,24,
T05,141,141,2027-06-22,11.89,24,
T05,142,142,2027-06-23,12.43,22,
T05,143,143,2027-06-24,12.22,23,
T05,144,144,2027-06-25,12.17,22,
T05,145,145,2027-06-26,12.48,27,
T05,146,146,2027-06-27,12.35,24,
T05,147,147,2027-06-28,12.44,22,
T05,148,148,2027-06-29,12.46,23,
T05,149,149,2027-06-30,12.37,22,
T05,150,150,2027-07-01,12.53,24,
T05,151,151,2027-07-02,12.57,24,
T05,152,152,2027-07-03,11.84,28,
T05,153,153,2027-07-04,12.46,25,
T05,154,154,2027-07-05,12.29,21,
T05,155,155,2027-07-06,12.31,24,
T05,156,156,2027-07-07,11.94,28,
T05,157,157,2027-07-08,12.4,26,
T05,158,158,2027-07-09,12.1,23,
T05,159,159,2027-07-10,12.18,27,
T05,160,160,2027-07-11,12.14,26,
T05,161,161,2027-07-12,12.07,24,
T05,162,162,2027-07-13,11.81,24,
T05,163,163,2027-07-14,12.08,26,
T05,164,164,2027-07-15,12.17,25,
T05,165,165,2027-07-16,12.29,26,
T05,166,166,2027-07-17,12.23,24,
T05,167,167,2027-07-18,12.15,27,
T05,168,168,2027-07-19,12.25,28,
T05,169,169,2027-07-20,12.35,27,
T05,170,170,2027-07-21,12.12,27,
T05,171,171,2027-07-22,12.18,26,
T05,172,172,2027-07-23,12.16,26,
T05,173,173,2027-07-24,12.37,24,
T05,174,174,2027-07-25,11.84,28,
T05,175,175,2027-07-26,12.46,26,
T05,176,176,2027-07-27,12.57,26,
T05,177,177,2027-07-28,12.23,24,
T05,178,178,2027-07-29,12.06,25,
T05,179,179,2027-07-30,12.35,26,
T05,180,180,2027-07-31,12.06,26,
T05,181,181,2027-08-01,12.26,26,
T05,182,182,2027-08-02,12.31,27,
T05,183,183,2027-08-03,12.25,26,
T05,184,184,2027-08-04,11.9,26,
T05,185,185,2027-08-05,12.61,25,
T05,186,186,2027-08-06,12.2,27,
T05,187,187,2027-08-07,12.48,26,
T05,188,188,2027-08-08,12.61,30,
T05,189,189,2027-08-09,11.87,28,
T05,190,190,2027-08-10,11.9,26,
T05,191,191,2027-08-11,11.85,26,
T05,192,192,2027-08-12,12.3,27,
T05,193,193,2027-08-13,12.12,26,
T05,194,194,2027-08-14,12.15,29,
T05,195,195,2027-08-15,11.77,27,
T05,196,196,2027-08-16,12.4,27,
T05,197,197,2027-08-17,12.05,28,
T05,198,198,2027-08-18,12.58,28,
T05,199,199,2027-08-19,12.13,28,
T05,200,200,2027-08-20,11.58,32,
T05,201,201,2027-08-21,12.33,31,
T05,202,202,2027-08-22,12.64,27,
T05,203,203,2027-08-23,12.19,29,
T05,204,204,2027-08-24,12.0,29,
T05,205,205,2027-08-25,12.11,26,
T05,206,206,2027-08-26,12.15,29,
T05,207,207,2027-08-27,12.48,29,
T05,208,208,2027-08-28,11.95,28,
T05,209,209,2027-08-29,12.17,28,
T05,210,210,2027-08-30,12.41,30,
T05,211,211,2027-08-31,12.27,27,
T05,212,212,2027-09-01,11.6,28,
T05,213,213,2027-09-02,12.18,29,
T05,214,214,2027-09-03,12.11,31,
T05,215,215,2027-09-04,12.24,29,
T05,216,216,2027-09-05,12.23,30,
T05,217,217,2027-09-06,12.1,28,
T05,218,218,2027-09-07,12.06,30,
T05,219,219,2027-09-08,11.9,29,
T05,220,220,2027-09-09,11.97,30,
T05,221,221,2027-09-10,11.69,29,
T05,222,222,2027-09-11,12.14,32,
T05,223,223,2027-09-12,12.49,28,
T05,224,224,2027-09-13,12.17,29,
T05,225,225,2027-09-14,11.73,30,
T05,226,226,2027-09-15,12.22,30,
T05,227,227,2027-09-16,12.04,33,
T05,228,228,2027-09-17,12.41,32,
T05,229,229,2027-09-18,12.25,30,
T05,230,230,2027-09-19,11.86,29,
T05,231,231,2027-09-20,11.68,30,
T05,232,232,2027-09-21,12.04,29,
T05,233,233,2027-09-22,12.51,32,
T05,234,234,2027-09-23,11.89,30,
T05,235,235,2027-09-24,12.55,33,
T05,236,236,2027-09-25,11.66,30,
T05,237,237,2027-09-26,12.53,33,
T05,238,238,2027-09-27,12.36,32,
T05,239,239,2027-09-28,11.82,30,
T05,240,240,2027-09-29,12.15,32,
T05,241,241,2027-09-30,12.01,31,
T05,242,242,2027-10-01,12.24,31,
T05,243,243,2027-10-02,12.34,31,
T05,244,244,2027-10-03,12.31,35,
T05,245,245,2027-10-04,12.13,32,
T05,246,246,2027-10-05,11.85,31,
T05,247,247,2027-10-06,12.17,30,
T05,248,248,2027-10-07,12.34,31,
T05,249,249,2027-10-08,12.22,31,
T05,250,250,2027-10-09,11.74,32,
T05,251,251,2027-10-10,11.91,32,
T05,252,252,2027-10-11,12.38,32,
T05,253,253,2027-10-12,11.88,34,
T05,254,254,2027-10-13,12.19,31,
T05,255,255,2027-10-14,12.11,34,
T05,256,256,2027-10-15,11.88,36,
T05,257,257,2027-10-16,12.32,32,
T05,258,258,2027-10-17,12.39,32,
T05,259,259,2027-10-18,11.92,33,
T05,260,260,2027-10-19,12.08,36,
T05,261,261,2027-10-20,12.04,36,
T05,262,262,2027-10-21,12.22,33,
T05,263,263,2027-10-22,12.07,35,
T05,264,264,2027-10-23,12.07,31,
T05,265,265,2027-10-24,12.13,32,
T05,266,266,2027-10-25,12.39,34,
T05,267,267,2027-10-26,12.3,32,
T05,268,268,2027-10-27,11.75,32,
T05,269,269,2027-10-28,11.95,36,
T05,270,270,2027-10-29,12.08,36,
T05,271,271,2027-10-30,11.93,34,
T05,272,272,2027-10-31,11.86,36,
T05,273,273,2027-11-01,11.84,34,
T05,274,274,2027-11-02,12.27,35,
T05,275,275,2027-11-03,11.68,32,
T05,276,276,2027-11-04,11.73,32,
T05,277,277,2027-11-05,12.09,35,
T05,278,278,2027-11-06,12.25,35,
T05,279,279,2027-11-07,11.73,34,
T05,280,280,2027-11-08,12.35,34,
T05,281,281,2027-11-09,12.2,36,
T05,282,282,2027-11-10,12.02,39,
T05,283,283,2027-11-11,11.72,36,
T05,284,284,2027-11-12,12.2,35,
T05,285,285,2027-11-13,11.94,35,
T05,286,286,2027-11-14,12.11,35,
T05,287,287,2027-11-15,12.26,34,
T05,288,288,2027-11-16,11.39,36,
T05,289,289,2027-11-17,12.19,37,
T05,290,290,2027-11-18,11.75,35,
T05,291,291,2027-11-19,12.14,37,
T05,292,292,2027-11-20,12.28,36,
T05,293,293,2027-11-21,12.12,37,
T05,294,294,2027-11-22,12.12,37,
T05,295,295,2027-11-23,11.87,39,
T05,296,296,2027-11-24,12.03,36,
T05,297,297,2027-11-25,11.83,37,
T05,298,298,2027-11-26,12.39,35,
T05,299,299,2027-11-27,12.38,35,
T05,300,300,2027-11-28,12.1,41,
T05,301,301,2027-11-29,11.88,36,
T05,302,302,2027-11-30,11.98,35,
T05,303,303,2027-12-01,11.84,38,
T05,304,304,2027-12-02,11.91,36,
T05,305,305,2027-12-03,11.91,37,
T05,306,306,2027-12-04,11.94,38,
T05,307,307,2027-12-05,12.03,40,
T05,308,308,2027-12-06,12.0,35,
T05,309,309,2027-12-07,12.35,38,
T05,310,310,2027-12-08,11.91,35,
T05,311,311,2027-12-09,12.27,40,
T05,312,312,2027-12-10,11.72,37,
T05,313,313,2027-12-11,11.82,35,
T05,314,314,2027-12-12,11.95,37,
T05,315,315,2027-12-13,12.13,42,
T05,316,316,2027-12-14,12.17,39,
T05,317,317,2027-12-15,11.92,39,
T05,318,318,2027-12-16,12.23,39,
T05,319,319,2027-12-17,12.28,39,
T05,320,320,2027-12-18,12.23,37,
T05,321,321,2027-12-19,11.99,37,
T05,322,322,2027-12-20,11.94,38,
T05,323,323,2027-12-21,11.98,40,
T05,324,324,2027-12-22,12.16,38,
T05,325,325,2027-12-23,12.02,36,
T05,326,326,2027-12-24,12.26,38,
T05,327,327,2027-12-25,11.78,40,
T05,328,328,2027-12-26,12.03,37,
T05,329,329,2027-12-27,11.99,38,
T05,330,330,2027-12-28,11.91,37,
T05,331,331,2027-12-29,12.07,38,
T05,332,332,2027-12-30,11.81,40,
T05,333,333,2027-12-31,11.97,40,
T05,334,334,2028-01-01,11.86,39,
T05,335,335,2028-01-02,12.03,39,
T05,336,336,2028-01-03,11.62,42,
T05,337,337,2028-01-04,12.1,41,
T05,338,338,2028-01-05,12.43,41,
T05,339,339,2028-01-06,12.05,42,
T05,340,340,2028-01-07,11.86,41,
T05,341,341,2028-01-08,12.14,37,
T05,342,342,2028-01-09,11.9,41,
T05,343,343,2028-01-10,12.07,41,
T05,344,344,2028-01-11,11.92,40,
T05,345,345,2028-01-12,11.74,40,
T05,346,346,2028-01-13,12.04,40,
T05,347,347,2028-01-14,12.11,44,
T05,348,348,2028-01-15,11.92,43,
T05,349,349,2028-01-16,11.4,40,
T05,350,350,2028-01-17,12.21,39,
T05,351,351,2028-01-18,12.08,42,
T05,352,352,2028-01-19,12.05,41,
T05,353,353,2028-01-20,12.22,40,
T05,354,354,2028-01-21,12.11,38,
T05,355,355,2028-01-22,11.84,41,
T05,356,356,2028-01-23,11.81,44,
T05,357,357,2028-01-24,12.04,41,
T05,358,358,2028-01-25,12.1,42,
T05,359,359,2028-01-26,11.95,41,
T05,360,360,2028-01-27,11.54,42,
T05,361,361,2028-01-28,11.8,43,
T05,362,362,2028-01-29,11.82,42,
T05,363,363,2028-01-30,12.05,42,
T05,364,364,2028-01-31,11.64,42,
T05,365,365,2028-02-01,11.81,41,
T06,1,1,2027-02-02,11.44,13,
T06,2,2,2027-02-03,11.62,12,
T06,3,3,2027-02-04,12.1,14,
T06,4,4,2027-02-05,12.17,10,
T06,5,5,2027-02-06,11.84,13,
T06,6,6,2027-02-07,11.82,13,
T06,7,7,2027-02-08,11.82,12,
T06,8,8,2027-02-09,12.4,12,
T06,9,9,2027-02-10,12.27,12,
T06,10,10,2027-02-11,11.93,14,
T06,11,11,2027-02-12,11.5,13,
T06,12,12,2027-02-13,12.13,10,
T06,13,13,2027-02-14,11.66,13,
T06,14,14,2027-02-15,11.95,14,
T06,15,15,2027-02-16,11.92,16,
T06,16,16,2027-02-17,11.8,12,
T06,17,17,2027-02-18,11.35,14,
T06,18,18,2027-02-19,11.65,14,
T06,19,19,2027-02-20,11.65,13,
T06,20,20,2027-02-21,11.83,10,
T06,21,21,2027-02-22,11.56,15,
T06,22,22,2027-02-23,11.77,14,
T06,23,23,2027-02-24,12.02,15,
T06,24,24,2027-02-25,12.0,14,
T06,25,25,2027-02-26,11.82,17,
T06,26,26,2027-02-27,11.76,14,
T06,27,27,2027-02-28,11.65,14,
T06,28,28,2027-03-01,12.59,16,
T06,29,29,2027-03-02,12.35,13,
T06,30,30,2027-03-03,11.84,19,
T06,31,31,2027-03-04,11.73,17,
T06,32,32,2027-03-05,11.97,15,
T06,33,33,2027-03-06,11.9,15,
T06,34,34,2027-03-07,12.18,15,
T06,35,35,2027-03-08,11.55,14,
T06,36,36,2027-03-09,11.92,14,
T06,37,37,2027-03-10,12.11,19,
T06,38,38,2027-03-11,12.09,17,
T06,39,39,2027-03-12,12.11,16,
T06,40,40,2027-03-13,12.44,14,
T06,41,41,2027-03-14,11.89,15,
T06,42,42,2027-03-15,11.63,13,
T06,43,43,2027-03-16,11.38,16,
T06,44,44,2027-03-17,12.25,17,
T06,45,45,2027-03-18,12.04,18,
T06,46,46,2027-03-19,12.02,13,
T06,47,47,2027-03-20,11.9,16,
T06,48,48,2027-03-21,11.67,16,
T06,49,49,2027-03-22,11.92,17,
T06,50,50,2027-03-23,11.66,17,
T06,51,51,2027-03-24,11.53,16,
T06,52,52,2027-03-25,12.16,18,
T06,53,53,2027-03-26,11.77,15,
T06,54,54,2027-03-27,11.68,15,
T06,55,55,2027-03-28,11.85,17,
T06,56,56,2027-03-29,12.11,15,
T06,57,57,2027-03-30,12.02,16,
T06,58,58,2027-03-31,11.97,16,
T06,59,59,2027-04-01,12.09,17,
T06,60,60,2027-04-02,11.78,18,
T06,61,61,2027-04-03,11.47,14,
T06,62,62,2027-04-04,12.03,18,
T06,63,63,2027-04-05,11.78,15,
T06,64,64,2027-04-06,11.68,17,
T06,65,65,2027-04-07,11.61,18,
T06,66,66,2027-04-08,11.69,16,
T06,67,67,2027-04-09,12.06,19,
T06,68,68,2027-04-10,11.31,18,
T06,69,69,2027-04-11,11.56,17,
T06,70,70,2027-04-12,11.8,18,
T06,71,71,2027-04-13,11.66,20,
T06,72,72,2027-04-14,11.64,18,
T06,73,73,2027-04-15,11.84,18,
T06,74,74,2027-04-16,12.02,17,
T06,75,75,2027-04-17,11.77,19,
T06,76,76,2027-04-18,12.04,20,
T06,77,77,2027-04-19,12.03,20,
T06,78,78,2027-04-20,11.51,17,
T06,79,79,2027-04-21,11.83,17,
T06,80,80,2027-04-22,11.49,17,
T06,81,81,2027-04-23,11.93,19,
T06,82,82,2027-04-24,11.6,19,
T06,83,83,2027-04-25,11.34,18,
T06,84,84,2027-04-26,12.22,19,
T06,85,85,2027-04-27,11.78,20,
T06,86,86,2027-04-28,11.69,17,
T06,87,87,2027-04-29,11.72,21,
T06,88,88,2027-04-30,12.09,20,
T06,89,89,2027-05-01,11.79,19,
T06,90,90,2027-05-02,12.14,20,
T06,91,91,2027-05-03,11.93,21,
T06,92,92,2027-05-04,11.67,20,
T06,93,93,2027-05-05,11.3,18,
T06,94,94,2027-05-06,11.95,18,
T06,95,95,2027-05-07,11.65,18,
T06,96,96,2027-05-08,11.64,18,
T06,97,97,2027-05-09,12.29,21,
T06,98,98,2027-05-10,12.03,20,
T06,99,99,2027-05-11,12.03,20,
T06,100,100,2027-05-12,11.63,20,
T06,101,101,2027-05-13,12.02,20,
T06,102,102,2027-05-14,11.74,20,
T06,103,103,2027-05-15,11.45,21,
T06,104,104,2027-05-16,11.37,19,
T06,105,105,2027-05-17,11.26,20,
T06,106,106,2027-05-18,11.45,20,
T06,107,107,2027-05-19,12.05,18,
T06,108,108,2027-05-20,11.86,21,
T06,109,109,2027-05-21,11.31,23,
T06,110,110,2027-05-22,11.62,21,
T06,111,111,2027-05-23,11.97,21,
T06,112,112,2027-05-24,12.12,23,
T06,113,113,2027-05-25,11.56,24,
T06,114,114,2027-05-26,11.85,21,
T06,115,115,2027-05-27,11.44,21,
T06,116,116,2027-05-28,12.0,19,
T06,117,117,2027-05-29,12.01,21,
T06,118,118,2027-05-30,11.78,20,
T06,119,119,2027-05-31,11.78,20,
T06,120,120,2027-06-01,11.92,23,
T06,121,121,2027-06-02,11.54,21,
T06,122,122,2027-06-03,12.04,21,
T06,123,123,2027-06-04,11.66,22,
T06,124,124,2027-06-05,11.71,23,
T06,125,125,2027-06-06,12.24,22,
T06,126,126,2027-06-07,11.83,21,
T06,127,127,2027-06-08,11.71,25,
T06,128,128,2027-06-09,12.01,22,
T06,129,129,2027-06-10,11.72,23,
T06,130,130,2027-06-11,12.08,27,
T06,131,131,2027-06-12,11.71,25,
T06,132,132,2027-06-13,11.34,23,
T06,133,133,2027-06-14,11.68,21,
T06,134,134,2027-06-15,12.09,21,
T06,135,135,2027-06-16,12.15,22,
T06,136,136,2027-06-17,11.47,23,
T06,137,137,2027-06-18,11.84,25,
T06,138,138,2027-06-19,11.8,23,
T06,139,139,2027-06-20,11.77,23,
T06,140,140,2027-06-21,12.15,23,
T06,141,141,2027-06-22,11.87,21,
T06,142,142,2027-06-23,11.7,24,
T06,143,143,2027-06-24,11.86,21,
T06,144,144,2027-06-25,12.28,19,
T06,145,145,2027-06-26,11.57,22,
T06,146,146,2027-06-27,12.17,24,
T06,147,147,2027-06-28,12.19,24,
T06,148,148,2027-06-29,11.6,23,
